AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,P101,P102,P103,P103A,P110,P110A1,P111A,P1121,P1144,P301A,P530A,P1$01,P1$02,P1$03,P1$04,P1$05,P1$06,P1$07,P1$08,P1$09,P1$10,P1$11,P1$12,P1$13,P1$14,P1$15,P1$16,P1$17,P1$18,P1$19,P1$20,P1$21,P7,confi
2020,03,005056,052,11,010706,7,5,1,1,2,4,1,2,1,1,1,3,816,3,3,3,2,2,2,3,3,3,3,4,2,2,2,3,3,3,2,3,3,3,3,57.14285714285714
2020,03,005056,052,11,010706,7,5,1,1,2,4,1,2,1,1,1,9,816,3,3,3,2,2,2,3,3,3,3,4,2,2,2,3,3,3,2,3,3,3,3,57.14285714285714
2020,03,005061,083,11,010502,4,5,1,4,5,4,1,2,1,1,0,6,1732,1,2,3,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,3,2,2,31.746031746031743
2020,03,005068,036,11,010601,7,5,1,1,5,1,1,1,1,1,1,8,1500,2,2,2,4,4,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,33.33333333333333
2020,03,005068,036,11,010601,7,5,1,1,5,1,1,1,1,1,1,10,1500,2,2,2,4,4,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,33.33333333333333
2020,03,005068,036,11,010601,7,5,1,1,5,1,1,1,1,1,1,5,1500,2,2,2,4,4,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,33.33333333333333
2020,03,005068,036,11,010601,7,5,1,1,5,1,1,1,1,1,1,2,1500,2,2,2,4,4,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,33.33333333333333
2020,03,005068,048,11,010601,7,5,1,3,5,3,1,1,1,1,0,4,542,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,9.523809523809524
2020,03,005068,048,11,010601,7,5,1,3,5,3,1,1,1,1,0,4,60,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,9.523809523809524
2020,03,005068,048,11,010601,7,5,1,3,5,3,1,1,1,1,0,5,542,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,9.523809523809524
2020,03,005068,048,11,010601,7,5,1,3,5,3,1,1,1,1,0,5,60,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,9.523809523809524
2020,03,005068,091,11,010601,7,5,4,3,5,3,2,2,2,1,1,8,866,2,2,3,1,1,1,3,1,2,3,2,1,1,2,3,3,2,2,2,2,3,3,33.33333333333333
2020,03,005068,091,11,010601,7,5,4,3,5,3,2,2,2,1,1,8,87,2,2,3,1,1,1,3,1,2,3,2,1,1,2,3,3,2,2,2,2,3,3,33.33333333333333
2020,03,005068,091,11,010601,7,5,4,3,5,3,2,2,2,1,1,6,866,2,2,3,1,1,1,3,1,2,3,2,1,1,2,3,3,2,2,2,2,3,3,33.33333333333333
2020,03,005068,091,11,010601,7,5,4,3,5,3,2,2,2,1,1,6,87,2,2,3,1,1,1,3,1,2,3,2,1,1,2,3,3,2,2,2,2,3,3,33.33333333333333
2020,03,005068,091,11,010601,7,5,4,3,5,3,2,2,2,1,1,3,866,2,2,3,1,1,1,3,1,2,3,2,1,1,2,3,3,2,2,2,2,3,3,33.33333333333333
2020,03,005068,091,11,010601,7,5,4,3,5,3,2,2,2,1,1,3,87,2,2,3,1,1,1,3,1,2,3,2,1,1,2,3,3,2,2,2,2,3,3,33.33333333333333
2020,03,005129,037,11,010302,4,8,1,9,5,4,1,2,1,1,0,6,295,2,2,3,2,2,1,1,2,1,3,2,2,1,1,2,4,1,1,1,2,2,3,26.984126984126984
2020,03,005129,037,11,010302,4,8,1,9,5,4,1,2,1,1,0,5,295,2,2,3,2,2,1,1,2,1,3,2,2,1,1,2,4,1,1,1,2,2,3,26.984126984126984
2020,03,005129,037,11,010302,4,8,1,9,5,4,1,2,1,1,0,7,295,2,2,3,2,2,1,1,2,1,3,2,2,1,1,2,4,1,1,1,2,2,3,26.984126984126984
2020,03,005129,037,11,010302,4,8,1,9,5,4,1,2,1,1,0,3,295,2,2,3,2,2,1,1,2,1,3,2,2,1,1,2,4,1,1,1,2,2,3,26.984126984126984
2020,03,005129,037,11,010302,4,8,1,9,5,4,1,2,1,1,0,2,295,2,2,3,2,2,1,1,2,1,3,2,2,1,1,2,4,1,1,1,2,2,3,26.984126984126984
2020,03,005129,040,11,010302,4,8,1,3,5,4,1,1,4,1,1,4,613,3,3,3,4,2,3,4,2,2,4,4,2,1,2,3,2,2,2,3,2,3,4,55.55555555555556
2020,03,005129,040,11,010302,4,8,1,3,5,4,1,1,4,1,1,4,613,3,3,3,4,2,3,4,2,2,4,4,2,1,2,3,2,2,2,3,2,3,4,55.55555555555556
2020,03,005129,040,11,010302,4,8,1,3,5,4,1,1,4,1,1,6,613,3,3,3,4,2,3,4,2,2,4,4,2,1,2,3,2,2,2,3,2,3,4,55.55555555555556
2020,03,005129,040,11,010302,4,8,1,3,5,4,1,1,4,1,1,6,613,3,3,3,4,2,3,4,2,2,4,4,2,1,2,3,2,2,2,3,2,3,4,55.55555555555556
2020,03,005129,040,11,010302,4,8,1,3,5,4,1,1,4,1,1,3,613,3,3,3,4,2,3,4,2,2,4,4,2,1,2,3,2,2,2,3,2,3,4,55.55555555555556
2020,03,005129,040,11,010302,4,8,1,3,5,4,1,1,4,1,1,3,613,3,3,3,4,2,3,4,2,2,4,4,2,1,2,3,2,2,2,3,2,3,4,55.55555555555556
2020,03,005129,040,11,010302,4,8,1,3,5,4,1,1,4,1,1,3,613,3,3,3,4,2,3,4,2,2,4,4,2,1,2,3,2,2,2,3,2,3,4,55.55555555555556
2020,03,005129,073,11,010302,4,8,1,7,6,4,1,2,1,1,0,4,85,2,2,3,2,2,2,2,2,2,4,2,1,1,2,2,1,3,2,2,3,2,2,36.507936507936506
2020,03,005129,073,11,010302,4,8,1,7,6,4,1,2,1,1,0,3,85,2,2,3,2,2,2,2,2,2,4,2,1,1,2,2,1,3,2,2,3,2,2,36.507936507936506
2020,03,005129,073,11,010302,4,8,1,7,6,4,1,2,1,1,0,7,85,2,2,3,2,2,2,2,2,2,4,2,1,1,2,2,1,3,2,2,3,2,2,36.507936507936506
2020,03,005129,073,11,010302,4,8,1,7,6,4,1,2,1,1,0,6,85,2,2,3,2,2,2,2,2,2,4,2,1,1,2,2,1,3,2,2,3,2,2,36.507936507936506
2020,03,005129,073,11,010302,4,8,1,7,6,4,1,2,1,1,0,3,85,2,2,3,2,2,2,2,2,2,4,2,1,1,2,2,1,3,2,2,3,2,2,36.507936507936506
2020,03,005135,048,11,010510,4,6,1,3,6,4,1,1,1,1,0,5,145,2,2,3,2,3,2,3,2,1,3,3,2,1,1,2,3,1,2,2,2,1,2,34.92063492063492
2020,03,005135,048,11,010510,4,6,1,3,6,4,1,1,1,1,0,5,221,2,2,3,2,3,2,3,2,1,3,3,2,1,1,2,3,1,2,2,2,1,2,34.92063492063492
2020,03,005135,048,11,010510,4,6,1,3,6,4,1,1,1,1,0,5,145,2,2,3,2,3,2,3,2,1,3,3,2,1,1,2,3,1,2,2,2,1,2,34.92063492063492
2020,03,005135,048,11,010510,4,6,1,3,6,4,1,1,1,1,0,5,221,2,2,3,2,3,2,3,2,1,3,3,2,1,1,2,3,1,2,2,2,1,2,34.92063492063492
2020,03,005135,048,11,010510,4,6,1,3,6,4,1,1,1,1,0,6,145,2,2,3,2,3,2,3,2,1,3,3,2,1,1,2,3,1,2,2,2,1,2,34.92063492063492
2020,03,005135,048,11,010510,4,6,1,3,6,4,1,1,1,1,0,6,221,2,2,3,2,3,2,3,2,1,3,3,2,1,1,2,3,1,2,2,2,1,2,34.92063492063492
2020,03,005135,048,11,010510,4,6,1,3,6,4,1,1,1,1,0,5,145,2,2,3,2,3,2,3,2,1,3,3,2,1,1,2,3,1,2,2,2,1,2,34.92063492063492
2020,03,005135,048,11,010510,4,6,1,3,6,4,1,1,1,1,0,5,221,2,2,3,2,3,2,3,2,1,3,3,2,1,1,2,3,1,2,2,2,1,2,34.92063492063492
2020,03,005135,048,11,010510,4,6,1,3,6,4,1,1,1,1,0,3,145,2,2,3,2,3,2,3,2,1,3,3,2,1,1,2,3,1,2,2,2,1,2,34.92063492063492
2020,03,005135,048,11,010510,4,6,1,3,6,4,1,1,1,1,0,3,221,2,2,3,2,3,2,3,2,1,3,3,2,1,1,2,3,1,2,2,2,1,2,34.92063492063492
2020,03,005135,048,11,010510,4,6,1,3,6,4,1,1,1,1,0,1,145,2,2,3,2,3,2,3,2,1,3,3,2,1,1,2,3,1,2,2,2,1,2,34.92063492063492
2020,03,005135,048,11,010510,4,6,1,3,6,4,1,1,1,1,0,1,221,2,2,3,2,3,2,3,2,1,3,3,2,1,1,2,3,1,2,2,2,1,2,34.92063492063492
2020,03,005135,058,11,010510,4,6,1,3,6,3,1,1,1,1,0,5,31,1,1,4,1,4,4,2,1,2,4,4,2,2,2,4,4,4,4,4,2,4,3,61.904761904761905
2020,03,005135,058,11,010510,4,6,1,3,6,3,1,1,1,1,0,4,31,1,1,4,1,4,4,2,1,2,4,4,2,2,2,4,4,4,4,4,2,4,3,61.904761904761905
2020,03,005135,058,11,010510,4,6,1,3,6,3,1,1,1,1,0,3,31,1,1,4,1,4,4,2,1,2,4,4,2,2,2,4,4,4,4,4,2,4,3,61.904761904761905
2020,03,005135,058,11,010510,4,6,1,3,6,3,1,1,1,1,0,2,31,1,1,4,1,4,4,2,1,2,4,4,2,2,2,4,4,4,4,4,2,4,3,61.904761904761905
2020,03,005145,103,11,010521,4,7,1,9,6,4,1,1,1,1,1,4,514,2,2,3,2,3,2,2,2,2,4,1,1,1,2,2,2,2,2,2,2,2,3,34.92063492063492
2020,03,005145,103,11,010521,4,7,1,9,6,4,1,1,1,1,1,5,514,2,2,3,2,3,2,2,2,2,4,1,1,1,2,2,2,2,2,2,2,2,3,34.92063492063492
2020,03,005145,103,11,010521,4,7,1,9,6,4,1,1,1,1,1,6,514,2,2,3,2,3,2,2,2,2,4,1,1,1,2,2,2,2,2,2,2,2,3,34.92063492063492
2020,03,005145,103,11,010521,4,7,1,9,6,4,1,1,1,1,1,1,514,2,2,3,2,3,2,2,2,2,4,1,1,1,2,2,2,2,2,2,2,2,3,34.92063492063492
2020,03,005145,103,11,010521,4,7,1,9,6,4,1,1,1,1,1,2,514,2,2,3,2,3,2,2,2,2,4,1,1,1,2,2,2,2,2,2,2,2,3,34.92063492063492
2020,03,005150,056,11,010120,4,7,1,3,6,4,1,2,1,1,0,4,17,2,2,3,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,2,20.634920634920633
2020,03,005150,056,11,010120,4,7,1,3,6,4,1,2,1,1,0,3,17,2,2,3,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,2,20.634920634920633
2020,03,005150,057,11,010120,4,7,1,3,6,3,1,2,5,1,1,6,671,2,2,3,2,2,2,3,2,2,3,3,2,2,2,2,2,3,3,2,2,2,3,42.857142857142854
2020,03,005151,046,11,010112,4,6,1,4,6,3,1,2,1,1,0,4,203,1,1,3,2,2,2,4,1,2,2,2,1,1,1,1,4,2,2,2,1,2,1,28.57142857142857
2020,03,005151,046,11,010112,4,6,1,4,6,3,1,2,1,1,0,5,203,1,1,3,2,2,2,4,1,2,2,2,1,1,1,1,4,2,2,2,1,2,1,28.57142857142857
2020,03,005151,061,11,010112,4,6,1,3,5,4,1,2,1,1,0,6,395,3,3,4,2,2,2,3,3,3,3,2,2,1,1,1,2,2,2,1,2,1,2,38.095238095238095
2020,03,005151,061,11,010112,4,6,1,3,5,4,1,2,1,1,0,9,395,3,3,4,2,2,2,3,3,3,3,2,2,1,1,1,2,2,2,1,2,1,2,38.095238095238095
2020,03,005179,015,11,021801,2,2,1,1,3,1,1,1,1,1,1,4,130,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,1,1,1,2,1,2,12.698412698412698
2020,03,005179,015,11,021801,2,2,1,1,3,1,1,1,1,1,1,6,130,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,1,1,1,2,1,2,12.698412698412698
2020,03,005179,015,11,021801,2,2,1,1,3,1,1,1,1,1,1,6,130,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,1,1,1,2,1,2,12.698412698412698
2020,03,005179,015,11,021801,2,2,1,1,3,1,1,1,1,1,1,3,130,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,1,1,1,2,1,2,12.698412698412698
2020,03,005179,070,11,021801,2,2,1,1,3,1,1,1,1,1,1,6,429,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3.1746031746031744
2020,03,005179,070,11,021801,2,2,1,1,3,1,1,1,1,1,1,6,1847,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3.1746031746031744
2020,03,005179,070,11,021801,2,2,1,1,3,1,1,1,1,1,1,8,429,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3.1746031746031744
2020,03,005179,070,11,021801,2,2,1,1,3,1,1,1,1,1,1,8,1847,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3.1746031746031744
2020,03,005179,070,11,021801,2,2,1,1,3,1,1,1,1,1,1,10,429,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3.1746031746031744
2020,03,005179,070,11,021801,2,2,1,1,3,1,1,1,1,1,1,10,1847,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3.1746031746031744
2020,03,005179,070,11,021801,2,2,1,1,3,1,1,1,1,1,1,4,429,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3.1746031746031744
2020,03,005179,070,11,021801,2,2,1,1,3,1,1,1,1,1,1,4,1847,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3.1746031746031744
2020,03,005179,112,11,021801,2,2,1,1,3,1,1,1,1,1,1,7,1965,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,3,1,1,1,1,1,3,22.22222222222222
2020,03,005179,112,11,021801,2,2,1,1,3,1,1,1,1,1,1,7,233,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,3,1,1,1,1,1,3,22.22222222222222
2020,03,005179,112,11,021801,2,2,1,1,3,1,1,1,1,1,1,5,1965,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,3,1,1,1,1,1,3,22.22222222222222
2020,03,005179,112,11,021801,2,2,1,1,3,1,1,1,1,1,1,5,233,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,3,1,1,1,1,1,3,22.22222222222222
2020,03,005193,028,11,021801,2,2,1,1,3,1,1,1,1,1,1,9,1070,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,12.698412698412698
2020,03,005193,028,11,021801,2,2,1,1,3,1,1,1,1,1,1,8,1070,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,12.698412698412698
2020,03,005193,028,11,021801,2,2,1,1,3,1,1,1,1,1,1,10,1070,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,12.698412698412698
2020,03,005193,028,11,021801,2,2,1,1,3,1,1,1,1,1,1,6,1070,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,12.698412698412698
2020,03,005193,061,11,021801,2,2,1,1,2,1,1,1,1,1,1,9,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0
2020,03,005193,061,11,021801,2,2,1,1,2,1,1,1,1,1,1,6,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0
2020,03,005193,061,11,021801,2,2,1,1,2,1,1,1,1,1,1,10,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0
2020,03,005193,061,11,021801,2,2,1,1,2,1,1,1,1,1,1,10,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,6,8,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,6,1416,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,6,689,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,6,8,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,6,1416,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,6,689,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,7,8,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,7,1416,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,7,689,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,9,8,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,9,1416,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,9,689,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,9,8,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,9,1416,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005193,073,11,021801,2,2,1,1,3,1,1,1,1,1,1,9,689,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,12.698412698412698
2020,03,005232,007,11,021802,5,7,1,3,6,4,1,1,4,1,0,3,16,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4.761904761904762
2020,03,005232,008,11,021802,5,7,1,3,5,4,1,1,5,1,0,4,197,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,6.349206349206349
2020,03,005232,008,11,021802,5,7,1,3,5,4,1,1,5,1,0,5,197,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,6.349206349206349
2020,03,005232,008,11,021802,5,7,1,3,5,4,1,1,5,1,0,3,197,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,6.349206349206349
2020,03,005232,008,11,021802,5,7,1,3,5,4,1,1,5,1,0,2,197,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,6.349206349206349
2020,03,005232,009,11,021802,5,7,1,3,6,4,1,1,5,1,0,4,349,1,1,2,2,2,2,1,1,1,3,1,1,1,2,2,3,1,1,1,1,1,3,15.873015873015872
2020,03,005232,009,11,021802,5,7,1,3,6,4,1,1,5,1,0,3,349,1,1,2,2,2,2,1,1,1,3,1,1,1,2,2,3,1,1,1,1,1,3,15.873015873015872
2020,03,005232,009,11,021802,5,7,1,3,6,4,1,1,5,1,0,4,349,1,1,2,2,2,2,1,1,1,3,1,1,1,2,2,3,1,1,1,1,1,3,15.873015873015872
2020,03,005232,009,11,021802,5,7,1,3,6,4,1,1,5,1,0,3,349,1,1,2,2,2,2,1,1,1,3,1,1,1,2,2,3,1,1,1,1,1,3,15.873015873015872
2020,03,005232,009,11,021802,5,7,1,3,6,4,1,1,5,1,0,3,349,1,1,2,2,2,2,1,1,1,3,1,1,1,2,2,3,1,1,1,1,1,3,15.873015873015872
2020,03,005232,164,11,021802,5,7,1,3,6,4,1,1,3,1,0,3,38,3,3,3,2,2,2,2,1,1,1,2,1,1,3,3,3,1,1,1,1,1,3,26.984126984126984
2020,03,005232,164,11,021802,5,7,1,3,6,4,1,1,3,1,0,3,5,3,3,3,2,2,2,2,1,1,1,2,1,1,3,3,3,1,1,1,1,1,3,26.984126984126984
2020,03,005232,164,11,021802,5,7,1,3,6,4,1,1,3,1,0,5,38,3,3,3,2,2,2,2,1,1,1,2,1,1,3,3,3,1,1,1,1,1,3,26.984126984126984
2020,03,005232,164,11,021802,5,7,1,3,6,4,1,1,3,1,0,5,5,3,3,3,2,2,2,2,1,1,1,2,1,1,3,3,3,1,1,1,1,1,3,26.984126984126984
2020,03,005232,164,11,021802,5,7,1,3,6,4,1,1,3,1,0,6,38,3,3,3,2,2,2,2,1,1,1,2,1,1,3,3,3,1,1,1,1,1,3,26.984126984126984
2020,03,005232,164,11,021802,5,7,1,3,6,4,1,1,3,1,0,6,5,3,3,3,2,2,2,2,1,1,1,2,1,1,3,3,3,1,1,1,1,1,3,26.984126984126984
2020,03,005232,164,11,021802,5,7,1,3,6,4,1,1,3,1,0,5,38,3,3,3,2,2,2,2,1,1,1,2,1,1,3,3,3,1,1,1,1,1,3,26.984126984126984
2020,03,005232,164,11,021802,5,7,1,3,6,4,1,1,3,1,0,5,5,3,3,3,2,2,2,2,1,1,1,2,1,1,3,3,3,1,1,1,1,1,3,26.984126984126984
2020,03,005232,164,11,021802,5,7,1,3,6,4,1,1,3,1,0,2,38,3,3,3,2,2,2,2,1,1,1,2,1,1,3,3,3,1,1,1,1,1,3,26.984126984126984
2020,03,005232,164,11,021802,5,7,1,3,6,4,1,1,3,1,0,2,5,3,3,3,2,2,2,2,1,1,1,2,1,1,3,3,3,1,1,1,1,1,3,26.984126984126984
2020,03,005232,169,11,021802,5,7,1,3,6,4,1,2,5,1,0,5,110,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,2,3,7.936507936507936
2020,03,005232,169,11,021802,5,7,1,3,6,4,1,2,5,1,0,4,110,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,2,3,7.936507936507936
2020,03,005232,169,11,021802,5,7,1,3,6,4,1,2,5,1,0,5,110,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,2,3,7.936507936507936
2020,03,005232,169,11,021802,5,7,1,3,6,4,1,2,5,1,0,4,110,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,2,3,7.936507936507936
2020,03,005232,169,11,021802,5,7,1,3,6,4,1,2,5,1,0,2,110,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,2,3,7.936507936507936
2020,03,005250,126,11,020105,5,3,1,3,6,4,1,1,1,1,0,5,746,2,2,2,1,1,4,4,1,1,2,1,2,1,1,2,1,1,1,1,1,1,3,19.047619047619047
2020,03,005250,126,11,020105,5,3,1,3,6,4,1,1,1,1,0,5,113,2,2,2,1,1,4,4,1,1,2,1,2,1,1,2,1,1,1,1,1,1,3,19.047619047619047
2020,03,005250,126,11,020105,5,3,1,3,6,4,1,1,1,1,0,6,746,2,2,2,1,1,4,4,1,1,2,1,2,1,1,2,1,1,1,1,1,1,3,19.047619047619047
2020,03,005250,126,11,020105,5,3,1,3,6,4,1,1,1,1,0,6,113,2,2,2,1,1,4,4,1,1,2,1,2,1,1,2,1,1,1,1,1,1,3,19.047619047619047
2020,03,005250,126,11,020105,5,3,1,3,6,4,1,1,1,1,0,3,746,2,2,2,1,1,4,4,1,1,2,1,2,1,1,2,1,1,1,1,1,1,3,19.047619047619047
2020,03,005250,126,11,020105,5,3,1,3,6,4,1,1,1,1,0,3,113,2,2,2,1,1,4,4,1,1,2,1,2,1,1,2,1,1,1,1,1,1,3,19.047619047619047
2020,03,005250,144,11,020105,5,3,1,3,5,4,1,1,1,1,1,7,687,2,2,2,2,2,1,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,26.984126984126984
2020,03,005250,144,11,020105,5,3,1,3,5,4,1,1,1,1,1,7,353,2,2,2,2,2,1,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,26.984126984126984
2020,03,005250,144,11,020105,5,3,1,3,5,4,1,1,1,1,1,7,687,2,2,2,2,2,1,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,26.984126984126984
2020,03,005250,144,11,020105,5,3,1,3,5,4,1,1,1,1,1,7,353,2,2,2,2,2,1,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,26.984126984126984
2020,03,005250,144,11,020105,5,3,1,3,5,4,1,1,1,1,1,9,687,2,2,2,2,2,1,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,26.984126984126984
2020,03,005250,144,11,020105,5,3,1,3,5,4,1,1,1,1,1,9,353,2,2,2,2,2,1,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,26.984126984126984
2020,03,005250,144,11,020105,5,3,1,3,5,4,1,1,1,1,1,8,687,2,2,2,2,2,1,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,26.984126984126984
2020,03,005250,144,11,020105,5,3,1,3,5,4,1,1,1,1,1,8,353,2,2,2,2,2,1,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,26.984126984126984
2020,03,005250,144,11,020105,5,3,1,3,5,4,1,1,1,1,1,7,687,2,2,2,2,2,1,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,26.984126984126984
2020,03,005250,144,11,020105,5,3,1,3,5,4,1,1,1,1,1,7,353,2,2,2,2,2,1,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,26.984126984126984
2020,03,005253,054,11,020105,5,3,1,1,5,1,1,2,1,1,1,6,31,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,1,1,1,3,22.22222222222222
2020,03,005253,054,11,020105,5,3,1,1,5,1,1,2,1,1,1,3,31,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,1,1,1,3,22.22222222222222
2020,03,005253,054,11,020105,5,3,1,1,5,1,1,2,1,1,1,10,31,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,1,1,1,3,22.22222222222222
2020,03,005259,085,11,020101,5,3,1,1,5,4,1,1,1,1,0,1,100,1,2,3,2,2,3,3,3,2,3,2,1,1,2,2,2,1,2,2,2,2,2,34.92063492063492
2020,03,005259,085,11,020101,5,3,1,1,5,4,1,1,1,1,0,9,100,1,2,3,2,2,3,3,3,2,3,2,1,1,2,2,2,1,2,2,2,2,2,34.92063492063492
2020,03,005259,085,11,020101,5,3,1,1,5,4,1,1,1,1,0,6,100,1,2,3,2,2,3,3,3,2,3,2,1,1,2,2,2,1,2,2,2,2,2,34.92063492063492
